Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,4163,141.8552575196314,385,7320,-229,512,-260,-8057,740,2160,-3824,-7786,4529,-7256,-2538,6305
,4164,141.88599163682363,6570,-1277,1056,500,109,-7880,6474,7515,7314,6898,3102,-5605,1972,-5339
,4165,141.9163387283148,-684,-3208,4806,4181,-6508,-4130,2378,3638,6343,5316,-5721,-1418,-7744,6195
,4166,141.94833955282922,-7138,-3528,408,4051,967,-4450,-2999,-3516,-6630,5915,2969,-546,-3209,2486
,4167,141.9824132100211,-3653,-1723,-7413,-5213,6810,-2318,-3436,7567,5171,-181,-5010,-6651,-1605,6850
,4168,142.01316828219603,1864,-6475,-3233,-3382,-3874,4303,-7249,-1342,-3751,4368,-5751,3833,404,2844
,4169,142.04356412609596,-2737,2626,7379,6265,-2378,-7732,4555,-2435,3171,6029,4778,-7781,6770,-4810
,4170,142.0751762142985,4271,7708,283,-3124,5339,-3187,2563,3302,-6910,-2342,-2400,-3445,-750,1882
,4171,142.10465602609708,-99,4051,4980,2684,6324,3217,235,-3824,4661,-6647,-5673,5940,2156,1897
,4172,142.13592299856396,7096,-4055,4619,2641,-3947,-1016,-7198,5740,533,-2460,-2452,3768,2694,-2291
,4173,142.17067362999316,-6996,2380,55,3138,-828,-5463,-4542,1832,-5601,3441,5352,-973,1948,-1185
,4174,142.200312956252,-3824,-2566,-2346,7295,6722,6616,-2006,7266,-7278,-7591,-4690,-4261,-5112,-3882
,4175,142.23400044304822,1212,2368,-5508,3365,5017,1067,-139,-7424,2352,6091,-3659,-4060,-3921,3746
,4176,142.266107753087,1206,-6330,3208,-4307,-4914,1539,4045,-2046,-1873,3239,7467,2571,4592,-4069
,4177,142.299379133798,3925,-2306,5761,-8179,5356,-5943,5414,-4042,-6159,-1376,-1508,-6299,-4238,-6801
,4178,142.33064097443236,-318,-6642,592,6266,-4318,-810,-1349,4421,1585,5536,1021,1021,-414,-5072
,4179,142.3612211366496,-1751,-400,124,5149,7652,6450,8077,-3950,-5104,6805,348,-3245,-5405,2269
,4180,142.39187100625827,-4013,6997,4874,-2521,361,5568,4784,-4315,-7701,-5026,2103,-6688,-5613,-5316
,4181,142.42132088236727,6099,3849,5964,2479,-110,-2452,-5188,5331,-2429,1556,-1726,-274,1651,-4945
,4182,142.45158244331677,-1845,-540,-4700,5564,-4473,4714,4646,-6585,-1032,426,146,4507,3075,-7343
,4183,142.48401733533018,-4108,6961,-5754,1242,-2701,5151,6688,-6328,-1708,593,7879,-5279,2935,-5295
,4184,142.5160126003594,-6556,2563,-5618,1698,111,2624,7154,5841,-1409,6916,2232,5829,5117,2101
,4185,142.54748313551545,6753,3865,5151,6202,4806,-5978,-5499,-1604,-3398,7352,423,2734,-5174,3932
,4186,142.5765725003913,6530,1099,4548,-6908,5000,-7156,-3486,7334,-6587,-5009,-2381,-6753,-4247,6788
,4187,142.61014794217795,417,7770,-2366,-1009,-3817,7767,-7103,7579,-5419,-4833,5872,-3494,3713,7017
,4188,142.64060921694224,-1254,3812,-2928,-6993,-8128,2496,2980,-3767,2137,2240,5371,-4233,-3333,328
,4189,142.67243171027727,-6679,5275,1586,6047,2653,-3233,5064,6997,-5721,903,-1015,-571,-6559,-4110
,4190,142.7053678112649,347,2577,550,5302,-722,1526,505,-1102,2233,6914,5039,1517,4057,7840
,4191,142.73585089631732,-4298,7670,2212,-5890,3945,-3494,-5301,-7122,2618,-1953,-7118,-3312,-6862,7788
,4192,142.76866682689388,357,-1466,4413,-3760,-4367,2913,2658,3195,-32,4808,-7774,3521,-1577,-5031
,4193,142.7998709344126,-7513,-8007,4724,63,549,-487,6803,7941,3082,5606,-2521,-3975,4364,-6807
,4194,142.83135985863512,1647,-5399,738,3564,-6685,2730,-5592,-5877,-764,-4970,-3386,-7077,6827,-1391
,4195,142.86090125242373,3761,-5329,-2277,-7162,8058,-5926,-4756,-1172,2642,8188,-5578,1639,3833,-4687
,4196,142.89496165238165,-1322,1541,3526,-2078,4874,-7050,6042,-926,5251,5219,-2091,-2549,655,-4054
,4197,142.925273248698,4504,6555,5068,-7943,5174,3701,7321,488,1452,-618,-6620,6865,-5511,-655
,4198,142.95571656204856,-6454,-676,-6032,7307,-1314,5805,5309,-2242,-4121,-2459,-3591,-4292,704,7224
,4199,142.98869072412722,-7212,1400,4109,6528,-1224,-207,-2580,388,-4699,-1206,1319,2902,7483,-6155
,4200,143.0201625422414,-1401,2521,-6253,6205,3960,8020,-2631,-48,4070,-1213,5364,2009,-3417,1172
,4201,143.05032446010983,999,-6759,-202,-1603,7112,-7028,5522,2730,7536,-65,-1545,-2071,-894,-885
,4202,143.08258658042908,5129,7100,-173,-3668,882,-7885,-1561,7823,-3510,-963,6003,-4578,-1287,2670
,4203,143.11408534066388,-6124,-443,2084,-2635,-6432,4894,3258,-3746,8029,-356,1306,-4415,-3837,7480
,4204,143.1468071876446,4999,-7083,-3709,-5475,7794,-3340,7254,3091,-4381,2166,-6454,4948,788,5488
,4205,143.17816140126396,-3905,-2272,-2050,2689,6672,-7702,-7816,-7194,2520,6866,614,7740,-3563,204
,4206,143.20946002003126,7331,-4175,-1922,-6683,5880,-5591,-6936,-461,4529,-6022,-2373,1110,-124,7509
,4207,143.23972628516054,3321,7474,-3390,-620,7583,2262,-3010,4381,-7582,5742,6827,-2924,2033,4934
,4208,143.27185540548746,3938,-1415,2412,274,1981,7653,3107,-5886,-3105,-3734,-4255,-160,5376,7749
,4209,143.3044451077813,6819,-5680,4807,2862,-1508,-172,4380,4388,-3267,7506,-397,-6624,1149,-1724
,4210,143.33617180690968,4127,-3950,7767,-210,-1504,660,-3339,6400,7489,-1438,-1633,6045,4260,648
,4211,143.3667938790923,-4054,-3771,2266,-1355,-5153,19,-4290,-6207,3460,4186,990,6377,6624,-4729
,4212,143.39903718269238,-1463,584,-1093,-3242,3463,-5870,2244,-7768,-273,-5259,-6389,4797,6500,-4769
,4213,143.42992140598525,-3325,396,-6949,-5358,-1782,-2682,7022,3499,-6731,140,7996,-4347,3018,-4270
,4214,143.4613042723361,6780,-885,-4704,-550,5131,860,6865,-7062,-726,3704,7421,-3977,-7899,-969
,4215,143.49290267565195,3274,847,7929,6395,346,6282,2209,-4288,-1371,6656,2640,2433,-62,-5531
,4216,143.52240729130762,-2193,6540,-4181,75,2958,283,-7669,-1505,-2801,-5538,-5627,3883,7674,-287
,4217,143.55437262064726,2383,-8115,-4658,-4480,-6930,4270,-7069,-1579,2995,1174,5543,-2643,-322,2546
,4218,143.58568278603767,3376,5293,6461,1183,7641,3370,-3347,4260,-5695,-1558,3952,-3537,-2558,2558
,4219,143.61792437902687,5706,4501,7279,1997,-1530,5852,2848,-1408,6701,7346,1592,-7669,703,-1693
,4220,143.65048628389468,-6152,5058,7629,-117,3396,-7460,1685,2400,3198,5537,1338,6202,-7401,-6188
,4221,143.68327570000335,47,-1124,608,8091,1841,-8118,-4252,-620,2024,-2149,-6416,-7645,2962,-4508
,4222,143.71385671752597,-2265,1050,7457,-880,7818,-6006,-7560,-4137,6356,3613,6520,78,-116,1008
,4223,143.74504158067285,1568,-2157,7584,-6660,-2339,266,-1926,-909,862,-7416,3002,-5699,-3918,7164
,4224,143.77773648553293,6306,5543,2579,-2412,3494,8161,-4585,-2838,-2995,-1905,6155,-2941,1289,-1491
,4225,143.80826532942515,-7605,-6206,5294,-2185,-3055,-7760,-657,5087,4107,3840,-1357,-4786,24,7812
,4226,143.84186856863784,4216,1068,5686,-688,1808,-4141,6461,7771,5961,3319,-4091,-7284,-7261,1399
,4227,143.87293839320614,-6656,4973,-4713,-4155,-4754,3701,-4335,-8084,2264,3929,3988,-700,-1238,-2315
,4228,143.9027680249202,-1668,4672,358,5277,4842,3948,-5127,7537,4685,3023,-3353,3069,4213,-836
,4229,143.93507077224672,8063,8008,4012,7153,7098,6366,-868,2551,2677,7808,-3363,-741,-7286,-100
,4230,143.96569198912394,7652,3278,993,-1276,1672,152,3517,6063,-4067,-4319,-4601,-2531,4647,5029
,4231,143.99787371073398,-3887,6902,-2618,-1362,-2326,5397,1515,1950,4058,30,6427,-1487,261,1480
,4232,144.02914624268607,3495,5714,4497,-2198,-1549,5846,6903,7332,574,-7956,6181,4731,-3811,-796
,4233,144.06078142413483,4235,-6361,3108,7389,-3983,7946,4813,-5488,-176,2154,-5837,-6977,-7431,-6094
,4234,144.09143257670166,-2026,-6584,-71,-7545,3901,-6950,-2378,2366,4463,-2628,-7234,542,-213,7829
,4235,144.1231177935173,2008,-646,-2854,-7717,6916,-7599,-355,-3273,-872,-8142,-3565,7975,-877,-5784
,4236,144.1526549107788,4016,-7107,3315,-2666,-4926,4345,5481,6492,-4507,8188,-6391,-1792,-5281,7926
,4237,144.18456550057178,223,-436,1196,-2777,-2089,-5982,3242,4711,411,-3361,-6296,-3636,-4726,1448
,4238,144.216663402251,-7282,-7149,-1597,2371,-2831,-6111,-1190,8063,-7396,5471,-3407,870,1927,-4685
,4239,144.25012380545908,-7626,5370,2415,-3180,-2699,-2949,-3712,6446,2394,-6268,-6893,-3672,-3362,-1027
,4240,144.2818385303116,5222,-5853,-3925,7180,-1393,-4266,-624,-2938,2333,-7561,8162,-4023,5920,-4151
,4241,144.31601696241702,-1607,804,-2326,7127,-7880,-5101,5379,2018,6254,-5523,4324,-7010,6109,-5883
,4242,144.34706925322428,6639,-1085,-4739,-5698,6751,28,7152,7462,3241,2348,3475,-5341,-3285,7318
,4243,144.37713024505356,-3483,1385,-982,-3094,208,-5685,4141,1574,1517,7639,-152,3062,-5398,-2723
,4244,144.4068119089305,5299,838,6837,-810,-5302,1474,2538,2475,2823,-3387,-4540,-5471,4695,-6879
,4245,144.43889954694473,7436,1533,-2747,967,-1101,-6462,7314,1929,7893,3798,-3373,-3115,6742,1951
,4246,144.4713690788275,-2071,2609,6405,-7405,-7418,2832,-3009,4986,-5068,-2063,-1546,-1037,-2094,1635
,4247,144.5027489516094,1279,5659,-5579,1135,7156,3188,-5270,-6756,6172,-6024,-792,6549,4586,4428
,4248,144.53360794339247,-7095,-2163,-7758,-6185,3997,1174,-3651,1650,8182,7119,3642,7828,-2072,5582
,4249,144.56444255897117,1956,6889,-1733,-271,2049,-4668,-6773,-7092,-5267,-89,-4502,-3520,-3475,-1682
,4250,144.59646006194123,7565,-1418,51,1151,-893,-538,5353,1383,4208,-4174,-6576,320,-7005,5484
,4251,144.62715697334784,6211,-3611,-117,-2620,-3234,3825,-3853,-6941,3823,1673,7358,-3172,-8042,-6172
,4252,144.65940113225332,534,7380,2829,-6869,3328,1165,-6135,-1598,-7674,158,-1486,1535,-1039,7069
,4253,144.68915293117442,3084,-7502,-5397,1670,-4788,-7794,2154,-397,6014,3673,2111,-2087,-7507,2659
,4254,144.72204626689123,2887,7827,-5372,-287,2146,-8039,-1371,-1205,-895,-5358,5098,-1461,7644,-4917
,4255,144.754300261809,1024,6449,-2209,2568,-2658,-3352,-802,-4797,-2538,3640,478,5327,-928,6745
,4256,144.78510109282374,-1408,543,-4279,-7389,-709,7223,854,5983,-7217,-7956,1306,6902,-4674,-3141
,4257,144.8173439687711,7438,7734,-7662,-7549,-1363,-1910,-2764,6906,6375,-2550,-1112,-2753,-6545,600
,4258,144.84847708594023,1422,-1530,-1109,-2893,-7932,7986,-6834,-4429,-2853,-3874,-6159,-2990,-827,-6078
,4259,144.8789631645616,-4054,1500,4556,5240,-253,8187,-742,6949,1998,-5885,-7045,4350,-6074,4239
,4260,144.92344375041162,-2465,-1925,3333,-422,4072,6949,-1255,719,-1796,2009,5068,-3202,-8094,-6220
,4261,144.9573844076112,-3391,2623,4377,5858,7174,-3242,7823,5937,1193,-1208,4842,1312,-7285,2390
,4262,144.99142214197556,-6324,6752,-892,3024,-5987,3654,5039,-7363,-1123,374,-4342,2574,-3025,-6914
,4263,145.020199748027,6113,2811,2209,-2941,4173,-7596,-5981,2042,836,-7485,5938,4943,5371,-6822
,4264,145.05297761751254,-6094,933,-4617,-4524,-2167,1714,1199,-7579,4924,7862,-1078,-475,5236,-5556
,4265,145.08436946457024,-4009,-4098,-3412,-6567,-3182,8042,4149,-1985,5584,2152,-5702,1112,1509,7848
,4266,145.11610300614194,-3034,-3628,-1236,-1927,-3657,-2560,-5738,2249,-7289,-5791,6411,2173,7683,7309
,4267,145.14814317470555,-4243,1960,-7086,6141,66,-3962,1654,-1392,-3915,1973,-967,2246,4240,3425
,4268,145.1793331696849,5515,-1140,5705,6568,7130,5632,5805,7205,7031,6301,1380,-4022,3885,120
,4269,145.20947669848687,-3885,5746,4998,4734,2620,7173,5580,-5927,6277,-6133,-6699,2449,-3909,-1498
,4270,145.2423828637849,-456,5066,-2906,-1170,784,-5097,2683,2983,2282,-85,5669,5867,-7230,-674
,4271,145.2718784987337,-2129,6530,-5410,6987,5909,-398,3073,-749,1071,153,-8022,780,-7234,-7107
,4272,145.31036852544491,-6500,1671,6142,7009,2654,-5757,-5164,-4863,4930,1182,1418,-4554,7891,-1079
,4273,145.3436099704663,5747,-7307,-414,-7984,-5344,-2291,-5877,-8141,261,-7982,4616,5695,913,-6539
,4274,145.37750914535317,2853,3738,4060,-3470,-1873,-6359,-3129,5487,5791,-7457,-5771,-5215,1779,2368
,4275,145.41333104681686,-2019,4408,-7719,8044,2054,4513,-1458,4360,-2762,-3809,1608,2220,-6616,7168
,4276,145.44360329908406,6225,1404,-7139,-6491,-807,-4022,-3208,-2937,7158,-2232,-4080,3561,4132,5095
,4277,145.4730698536487,-4712,-6412,7544,-5624,6753,2501,-4794,6236,-4089,-4679,-2749,5087,1579,-1727
,4278,145.50543760418688,4481,2483,5981,-4698,-2885,-5514,2111,2339,1779,7285,-333,-4777,5105,-5772
,4279,145.53687221651543,-6969,2090,-835,-7794,-6115,5140,5106,7206,5823,6501,104,3053,-383,3848
,4280,145.56864681274712,8182,2789,2846,1876,-3634,1666,-7103,2479,1141,-5676,2399,2644,-3035,-6788
,4281,145.59957893314333,-1071,-4282,-1537,-274,-4377,3532,3535,2587,7278,-5935,6043,-5380,7438,-6206
,4282,145.63248467078867,-2187,-1153,-3853,6195,-7092,1939,5046,-2067,-2230,-7262,-7660,-5629,2927,6970
,4283,145.66214965620998,6508,7194,5198,-3071,-6532,-5354,1169,2200,3500,2978,-571,6673,-3284,8112
,4284,145.69440194051694,-7883,7015,3932,-1800,-3426,-741,-6283,-4588,6224,3787,-7917,-5689,-2864,6095
,4285,145.72628558818926,3501,-2555,3219,-7488,3783,-2291,-1692,-5858,-5173,4679,-6590,-7424,4247,-264
,4286,145.75728185649172,-4749,224,2099,-2017,4769,8030,-5556,-3837,-5274,-5947,-3894,-3854,-3551,-2213
,4287,145.78928396396427,-1670,-4396,-1349,213,1889,7273,-5979,-2044,-3661,7994,7602,-464,-5293,-1142
,4288,145.81991202328484,-1807,-2514,-2029,-2681,-91,6031,6885,-2601,7562,-7460,46,-2536,550,-7006
,4289,145.85394761938568,3097,-7910,-6062,2036,7805,-6339,2528,4508,-8071,-6789,-730,-5160,4822,2946
,4290,145.8841809552564,4745,-7016,-3156,8056,-225,6072,-4727,-4043,-5269,-3542,1359,2419,5801,1914
,4291,145.9144420885532,-4820,6356,6070,6011,5698,-4203,2489,-733,-4929,6008,7247,-6724,2338,-1577
,4292,145.9454195401365,3533,648,4922,6859,-2720,2228,3984,1655,4710,-6132,-3487,1121,-6185,93
,4293,145.97823376010223,1881,3447,-1955,-1907,2470,2160,-1887,4272,-4528,-7493,-5511,-1025,-5821,-3559
,4294,146.01011398655288,-2705,3535,3374,-6376,-4974,-6575,-3521,-700,-5360,6552,-329,4828,7236,4688
,4295,146.04145408763287,-5035,832,-3103,7692,4261,-3919,-7027,5423,282,-4286,7781,7518,1669,5968
,4296,146.07218820482512,1001,2640,-6191,2493,-7237,-6118,5371,-1094,7481,-5323,5316,2139,-1889,7155
,4297,146.10659799704578,-2815,4736,6235,4883,892,281,2278,514,5050,6733,-410,-3855,-2876,2129
,4298,146.13883018167542,132,889,7949,1849,-5478,-4426,4168,1217,5690,-3158,7519,4935,-3836,-6163
,4299,146.1702712087946,3506,1706,-7610,5357,1649,6078,-3896,-6006,-6714,486,-6106,-4149,-6021,-2164
,4300,146.20276554453446,-636,6298,-7458,-996,3627,-7779,1975,-3434,-1992,-2529,-7065,6474,-3259,-2074
,4301,146.23779586083498,8054,1301,7561,4030,4200,-3905,-3852,3194,5566,4841,2206,-1455,60,2153
,4302,146.26892384617162,6498,5926,7123,6553,-5863,-2218,-7867,3323,-6368,-2120,7331,8169,-7147,6420
,4303,146.30104697936062,5361,4562,5332,7710,5244,7142,-3787,-2908,-837,1922,-5022,-3216,-318,4849
,4304,146.33220874926124,-1701,-1542,-2576,-3126,-1440,4475,-6030,5650,6811,6181,-3467,4097,4524,-1881
,4305,146.362603310203,6748,-1573,5660,2636,3201,-6866,-558,-5524,2067,229,-4970,-7487,4261,580
,4306,146.39293372323857,-2800,-7860,-7754,-3530,-1916,2221,-721,-7151,1442,3562,-6531,3273,-6293,-6840
,4307,146.42431573428397,4547,582,-6095,-3213,-5854,4972,-4932,902,5320,-7677,3197,1935,-6131,6427
,4308,146.4551246907002,7296,-5384,-386,-3664,-7183,4388,7686,-2058,1614,-6727,5175,-6305,-567,-188
,4309,146.48754033834172,3146,-6659,-3470,5324,-541,-6803,-4574,-3098,-6599,-6277,-3146,-7264,5725,-4205
,4310,146.51880688315586,-3084,2122,-2140,-6200,-525,2341,4451,-2626,500,-676,8005,-2291,3210,-553
,4311,146.55136194558034,-1105,1225,-69,5558,1375,-5133,7355,-4216,8178,5686,580,5673,-1000,-5929
,4312,146.58231844218093,-5402,-4182,7334,-2129,-942,-737,297,347,-7521,-1111,-7135,-7591,-1277,-1901
,4313,146.6124311799879,-7202,-7582,-3818,482,-3371,3995,6165,-7323,2916,3811,6423,7234,-7365,3184
,4314,146.64536813628095,-5055,-5190,7863,-4370,-7167,-6739,2626,1974,-6065,-4200,5736,-6648,-3968,7573
,4315,146.67649312804863,-5536,-7045,896,-5474,-1578,-5994,-3253,-4162,4680,7445,4642,-5739,734,3655
,4316,146.7093295859552,2382,-7373,-2135,-869,8138,1175,-1015,5425,-5537,-3605,-4635,2007,-4762,6935
,4317,146.7409660503621,3975,-3398,-1180,-1227,-2671,686,7501,-785,2966,6993,-7122,-5328,-5003,7837
,4318,146.77130843767347,6366,-1153,7728,6195,-7092,7315,5159,-3927,-2230,-7262,7912,-5629,2927,-4915
,4319,146.80135403400524,-7362,7386,5967,-6475,-7014,-6250,-3430,-8089,7059,-6381,4748,6415,4485,-7146
,4320,146.83345022507362,5076,-7184,-7822,7278,-5483,6727,6362,2644,-6739,7734,-3128,-3433,6289,3050
,4321,146.86510379558885,7234,-2434,3330,-7215,-7100,5266,5648,1596,7117,7966,-6617,1992,-4854,-6795
,4322,146.89876391261174,4690,-7755,-1038,5077,3601,-7109,5893,-5928,3183,-2153,5817,2710,2050,1225
,4323,146.93097300399512,-1285,-6881,-7507,-7389,-4655,5731,-4014,-5492,2465,-1339,-2274,7588,-7924,-1577
,4324,146.96071325629313,-197,-528,6236,1784,-4796,-2524,700,4940,4657,7149,4370,7834,-7371,932
,4325,146.99030297483776,3788,-4035,250,-1315,7417,-3284,4005,-6202,3833,-7779,6369,2268,-3552,-4261
,4326,147.0228922494789,3563,-8028,-6877,-37,-8066,2166,5116,-4025,-1120,5299,4775,-1023,-2731,-4526
,4327,147.05353057246447,1198,2353,-5296,2269,7751,2311,-5304,-1924,-2588,-7720,3850,-3191,-4917,-4269
,4328,147.08612284067456,875,6395,-8131,5995,304,1059,4398,4552,-4513,-4003,7424,2878,3345,6191
,4329,147.11915644647968,7989,3358,-417,-1694,-787,-440,-5553,-4926,-5055,-2554,2360,779,5280,-1979
,4330,147.1513458658385,-4669,-5082,6299,-6922,5241,3795,-1927,1442,-381,86,1290,-3956,6166,6694
,4331,147.1808675876025,2723,-6259,6929,-214,813,1918,-3247,-6814,-5898,2365,-3605,-6797,3585,-6509
,4332,147.21175309385353,-2577,-4746,6397,-2865,-3292,4550,-6643,7295,-4087,-2179,-4555,-5155,7245,2775
,4333,147.24469475432636,-4604,-1896,2713,8148,5888,7069,5954,7493,4088,-5839,7564,6207,-1459,-3081
,4334,147.2750820451721,6872,3578,-528,4098,609,5703,1106,4669,3995,1552,5575,-402,1806,2399
,4335,147.3086724548035,7052,6872,4285,-8098,1256,7985,-3887,4982,-5246,3927,5107,-3443,3006,932
,4336,147.3399565333787,6514,-5111,4002,-3732,6736,160,159,5162,5553,-2727,-2901,4687,-238,-7089
,4337,147.37045458627594,-106,7447,-604,5155,442,-7995,3993,-7362,6386,6803,-2128,-7868,-5538,-7564
,4338,147.40213766482805,2255,-1256,6814,6993,-1031,-2783,-4200,3027,-4473,6555,-2990,1069,7384,2512
,4339,147.4342787594308,-7897,-2958,-5856,-432,6819,4557,-7553,7561,-7135,6515,4335,-8135,3495,-7059
,4340,147.46471095381094,6037,7040,1136,5168,-3046,4454,-4681,4084,3724,-3189,320,3122,5524,4267
,4341,147.4968571802462,-3907,6694,-834,5429,-3972,5124,6922,-4584,7556,-6870,8134,5905,5482,-3573
,4342,147.52825373148372,821,5152,3425,-6274,-6532,4351,-1867,-1171,-5332,-6793,-5183,5276,6987,6312
,4343,147.56104271993965,-1771,4232,7391,2669,1645,2826,5580,1178,-7141,-2083,7708,-2808,-2776,2353
,4344,147.59353748333223,5699,4948,4804,-6337,6968,7574,5112,6602,-4378,-2265,-2474,2279,-2329,1878
,4345,147.62449098636387,2967,-6603,-33,-7045,7086,4287,-4065,-7992,2056,-7627,4262,-2273,-5889,7555
,4346,147.65489495566524,-3108,7516,-3364,8134,-1632,-1367,-5723,6182,4748,-2834,704,-4831,-6585,7001
,4347,147.68594339759812,4761,-1846,-2067,3495,4052,3320,-4440,5091,-5060,-7512,-7659,-5937,6707,-5484
,4348,147.71801179124049,3194,-5486,3752,-4207,-5293,-7986,612,-1961,3204,-5602,-2760,5478,-7770,-2610
,4349,147.74916586339234,2117,1559,487,-5192,3465,-3417,6310,-5066,-4013,-8167,7545,-5434,2703,5145
,4350,147.78021430532522,625,-5997,1116,-6942,-5375,899,3262,6777,-5171,-1735,5613,-1288,-5133,-919
,4351,147.810899242456,2722,-3042,-5854,1938,1325,-7978,-2667,1326,1158,6274,-2139,-5586,571,6820
,4352,147.84260156537997,4667,-6525,-6077,3558,-7690,7296,1000,5139,5778,7654,21,7910,-5912,-3901
,4353,147.87440139312147,8001,7180,5520,6565,-2055,3462,-7240,-190,805,-6805,6049,-941,-4016,-7770
,4354,147.90503244601098,-7797,5458,-2366,4699,-1156,6219,-6816,812,7670,2453,-1563,6068,6778,-2994
,4355,147.9395222092881,7800,7523,7134,-4202,5319,7741,3255,-4366,-6229,5840,5020,-5965,4564,7241
,4356,147.97458117832005,-2234,6671,2951,8052,4254,2659,2350,-6610,2776,4641,2413,-4108,-4026,-6598
,4357,148.01202345589576,3001,-5378,7113,8126,-6965,-3234,5587,-2032,-5963,-7432,-7016,-3450,6207,8072
,4358,148.0452824346782,5721,1787,6995,1631,895,944,7444,-1103,5662,-5113,-5439,-3717,6053,-3703
,4359,148.0765635196844,109,4162,-59,-4003,419,-6551,5149,413,2185,7936,4584,-4361,-5698,7866
,4360,148.11113924115594,1016,-5986,6118,-7948,-6537,877,1301,4655,-7951,7767,-6131,3188,-5725,-4562
,4361,148.14189345802546,-3,7917,-1337,-5223,6521,6417,-1632,-5768,6982,-3971,-6395,-3456,-6208,-86
,4362,148.17322928257838,-6714,8113,16,6507,-740,-2237,-7218,-5762,4456,279,-2320,-5173,3722,-156
,4363,148.2059310298818,-53,-4643,-5435,-2422,-6596,-3738,452,3880,-6408,6201,-2703,-7917,-6381,-2647
,4364,148.23692986410052,7450,3913,5727,-6785,7393,-7093,2907,7490,1393,2551,-5569,4312,-7906,896
,4365,148.26960167571437,-1480,-6396,6011,-3387,3437,-3267,-3242,-1195,3876,-5233,7388,-4355,-4342,405
,4366,148.3020168957032,4901,-5363,3452,-7610,3228,-3030,-5629,3233,5372,1477,6643,-2323,5857,-7649
,4367,148.33285963668337,-5554,-1046,844,-6855,-4233,-1880,7469,-4325,-1861,-3876,7460,4172,-3738,2874
,4368,148.3629852040716,-1436,1519,-3125,6907,-6475,-475,6240,6543,-8138,-4663,-4545,4363,4667,-7485
,4369,148.39438474887805,-5109,-4924,3377,-6798,1472,-792,-8132,5609,-5632,-3978,-2138,-8022,2533,-5395
,4370,148.42620125507517,-5429,3746,2016,-3795,128,8020,58,-6621,2872,-1661,287,739,-8050,6080
,4371,148.45811612139522,-2708,-5230,-2576,3526,5080,1889,7376,5942,293,1742,-1709,5736,2410,1367
,4372,148.49019349574442,-747,5633,-1389,4917,-5512,-7549,-7804,-7388,-5807,4727,-1610,-5620,-5721,-6764
,4373,148.5211239055298,5012,1116,1982,-5949,3867,4554,-5907,-3723,6619,-7493,-7204,-2926,3056,5936
,4374,148.55064177841945,7888,-1077,7252,-6989,-2667,7324,4252,3349,7439,-1078,2550,-5797,7538,5917
,4375,148.58200625570382,-3825,7505,5384,2451,3876,6314,-7199,-2837,5985,-6124,-5652,-289,6189,3671
,4376,148.61619067494718,-279,-7666,1543,4486,1572,-7463,-7774,-1611,-1393,2936,3296,7168,-5266,-987
,4377,148.6470120332919,-2714,134,6983,-1329,2591,4190,5147,-5995,-512,5569,4064,831,1664,5965
,4378,148.67872162631193,7078,-5662,-1558,6494,-7922,4140,7975,2763,-2683,-4641,3756,-2426,-3970,-4454
