Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,3449,125.15339132874263,7385,-5467,-6441,1780,-4819,-4825,-3080,-1961,534,-6822,6317,-977,2001,-3624
,3450,125.18478403110575,5407,-3258,7140,6751,6209,-3418,5982,-5517,-7253,-2459,1670,-6152,7473,-1463
,3451,125.21535136374172,-7434,4908,-6665,7331,7586,-7703,-3000,7458,290,-4664,3859,2130,5719,5731
,3452,125.24475077683114,-2169,6822,-5729,8093,7219,3112,-4712,-4106,-3353,-672,4841,6281,947,551
,3453,125.27351427034323,-3653,4950,-435,-4018,-6093,3210,4356,3913,356,3638,1697,182,7608,-2193
,3454,125.30226963845385,-2416,6435,-4136,1830,2738,7758,3457,7886,-1869,4901,4486,-769,-7026,7861
,3455,125.33256027978751,1164,948,-1445,7704,-2385,7390,7050,-2535,6852,-5557,4771,7022,691,-6670
,3456,125.35943098241235,-64,-3474,-8084,-6631,1964,-8152,7246,-5630,-7949,7628,6124,2917,-1410,-5619
,3457,125.39232859465622,2316,-7152,5707,5650,1555,3445,-5117,-3776,-5441,-675,2826,-4275,-1529,5865
,3458,125.42091375698891,-7955,1088,-7878,-3296,2525,-4318,1949,6312,3070,-2643,4896,300,-6324,-3329
,3459,125.4486444692103,7337,2279,-7116,938,5402,-1566,8094,2945,-394,6845,-5452,-4325,-6718,-4114
,3460,125.47588894030224,5371,-179,-1509,153,3574,-5088,1146,-2286,-5654,2813,4821,-1050,-3839,-6397
,3461,125.50425172322659,-55,4518,311,5786,-4812,-2653,-2700,3711,4254,3137,-7816,3530,3492,3170
,3462,125.53066911398057,-3264,-6403,36,3781,-3682,-2643,4902,1981,3648,-999,-4477,-1172,-4425,2132
,3463,125.56107949807257,7040,6146,-2832,-7689,6430,5641,-8092,-5192,6613,-3128,965,-2281,5681,3343
,3464,125.59188845448877,-2017,-3039,4076,-3178,-4646,5871,-4686,-3902,-1164,1583,-2501,4075,-304,4527
,3465,125.62608399270253,1836,7087,7999,-5550,479,-8125,-5311,2373,4361,-5157,-7714,-282,-1055,-5521
,3466,125.65685189445874,-4114,-447,-2252,535,7778,128,6974,-2267,6760,270,-2448,-7488,258,-1665
,3467,125.68524504072536,-2585,2927,7038,-7094,7090,7229,4475,-1587,-4327,4228,5349,1372,2843,-5628
,3468,125.71317931563593,-2380,4863,6041,-7937,4933,-2799,1174,999,-6897,3348,-6359,4797,5140,4560
,3469,125.739867838207,7101,2112,2036,-4193,7593,5007,-306,-8136,-7595,2831,-5121,6362,445,-6113
,3470,125.76741637037462,-1260,-2063,5063,-5635,-2939,2159,-5541,7053,-7870,2117,1210,-2323,3420,-3737
,3471,125.79440211157801,-7257,-225,-52,2429,-2263,1244,-2131,4326,-1086,5167,-3093,-7799,-4624,-5082
,3472,125.82707862737165,6016,1863,-7104,225,-1745,-4336,-5870,5277,-16,2314,1461,1260,823,-8150
,3473,125.85837468022268,-7382,-7737,-2120,-3915,221,-5155,5921,-5681,1419,5020,-3995,1015,5014,4524
,3474,125.88843994857903,-7318,1594,-7297,-3606,6266,5984,-7267,-26,6809,5814,-2407,-1760,3348,-4128
,3475,125.91905945484544,3315,-6425,6813,4342,3771,844,6257,-291,4944,1219,2255,4367,3756,7158
,3476,125.94607727000196,-7307,-487,-7385,-3871,7424,-471,-341,2090,-3012,1400,5416,2715,-6337,-389
,3477,125.97394568639542,2392,2328,6965,-3442,5382,-3598,6382,339,1255,-1868,-5539,-4215,7967,-4669
,3478,126.00043706106796,-2974,5740,1760,-7894,-2697,2993,-2930,6727,-6620,3041,-6360,4969,2891,777
,3479,126.02976163493341,7825,3147,-6421,6923,-391,7765,6112,-4098,4167,-5345,1932,-5335,-6133,2077
,3480,126.05973880683183,-740,-8059,7743,7842,7337,1534,-3572,-4707,7388,5981,-7584,6752,7460,-6292
,3481,126.09121233555685,4549,4059,5125,-5725,-8116,-5568,-380,-2544,-371,-1082,-2290,2990,4437,-7773
,3482,126.12005323420914,6469,-2898,2659,7176,4969,-3007,-7206,-7193,-6104,-1931,-5827,4356,3089,713
,3483,126.15364492679869,-2309,-7859,-4832,430,1187,-2576,-4373,4122,-5402,8146,-5166,7713,6375,-1659
,3484,126.18249908268494,6992,7816,-241,-2252,4666,-6865,2404,2874,-3869,4782,1729,-4462,-703,-5228
,3485,126.21111674662347,525,-7640,-4633,585,-1418,-6421,-4917,6356,-603,6207,778,15,-5500,5133
,3486,126.24225841684678,7249,4388,4311,1840,-7829,-6467,-7576,-5591,-4569,-5770,-7404,-7295,5123,-7423
,3487,126.26952854710125,7132,4644,-6517,5427,-4201,3780,-1052,-6001,1876,6516,3086,-1919,-5049,-6377
,3488,126.30024513053243,5137,-2232,-2467,-5290,7665,-2859,1385,-8017,-6649,7952,-1611,-6204,-7186,-7313
,3489,126.32876443434805,422,4003,-5303,-607,3333,3451,-8093,-1683,2344,-7966,-2007,-5101,-6279,2880
,3490,126.35752578959658,3568,-5169,-8099,4406,6414,-3196,2720,3605,-5969,-6262,-2835,6728,-7977,2243
,3491,126.38405479770744,4384,4524,5030,918,-929,1675,-2436,4875,-3509,3386,-2993,4060,7272,-4091
,3492,126.41063512414331,6720,4561,-1574,7480,723,2962,-595,3247,8162,3625,994,-1700,-4198,5743
,3493,126.44098136032905,-3930,116,5506,2767,-4467,4461,7275,-6024,-2029,2762,3892,-2633,2558,844
,3494,126.47101840360665,3630,-4563,2013,4302,5492,-368,-7930,1582,-7039,1639,-2244,7697,-2600,-4586
,3495,126.50324759466734,6584,1553,-3326,-4532,-7774,1688,2460,-7365,5670,-4495,3894,5463,-3,4060
,3496,126.53370416525185,1856,5641,-5198,6534,-7803,-8189,-3168,-2913,1050,1262,23,1381,7735,-1523
,3497,126.56431041428428,-2639,-6915,3222,3776,-23,7420,5935,-3026,1473,3192,2943,-4880,3806,6680
,3498,126.59138553490374,4333,3146,-7969,-6246,-4152,-7379,-224,4395,7506,-1058,-3348,1753,-4934,6206
,3499,126.61799023754398,-7449,-3407,4854,-7656,-3040,1138,2854,-5323,1193,5959,-1348,6545,-7996,4055
,3500,126.64570555426785,5097,-7271,2311,2184,-1411,-4675,-4708,6669,-5670,-1580,7487,-2406,-3697,66
,3501,126.67722655244349,7405,4513,7763,4522,2773,-806,766,3905,-5101,2727,-6047,-2234,2417,3578
,3502,126.70694071792626,-6499,6507,4883,-7201,6673,7537,-7964,-7317,6881,-2437,5445,6306,-5165,8049
,3503,126.73535781274457,6634,-4680,-3302,-768,-1447,1600,195,1081,6159,2057,-1822,5909,-4035,3288
,3504,126.7628614413778,-5235,-2267,6755,-2841,1690,-8164,5317,5114,-7491,7303,-3134,7421,-1321,-7155
,3505,126.78981895750243,3773,1873,4678,-4264,-8176,7137,1263,2253,4120,4610,1837,5065,282,-147
,3506,126.81968836091836,426,7364,4950,-4281,2733,-6975,2972,938,5766,5790,-2556,2958,1524,-4047
,3507,126.84696148474178,5151,249,2692,-1471,831,-4006,6456,4726,7394,7497,5622,2068,-7094,-7653
,3508,126.87622105539556,-6739,-6882,-5345,-3094,-4414,-4113,-7732,-496,993,-3181,527,1346,-6946,-7331
,3509,126.90405697018319,-273,3130,5379,-2214,2043,-1188,2836,-4080,2039,-5139,2606,5515,-6257,-6921
,3510,126.93538039280756,3085,-8031,4793,-7651,-58,3502,8009,-5598,7423,1207,1491,32,-7635,2836
,3511,126.96617438137898,-7343,-1516,5310,3765,-7974,-875,6092,6158,7596,2739,-6136,-6205,-3543,-2041
,3512,126.99685974616246,2155,-6676,778,7793,3965,807,-3230,-3884,-4901,4374,7841,-4395,4153,3003
,3513,127.02826057392704,-5484,-5259,5776,-3511,5572,-6984,-4469,6688,541,4777,721,-3804,-1760,3544
,3514,127.05897459144198,-8092,3231,2718,-8079,6224,5777,-5006,7639,-7893,2568,2802,-6617,-381,3293
,3515,127.08890600450061,-1120,-4052,1775,2529,-5763,2619,3200,-1808,1054,-6040,4612,-7745,5230,-6805
,3516,127.11880833717508,6564,1232,-7831,-2234,-1856,31,-3758,-7338,-3246,-4268,3806,-2268,326,-8137
,3517,127.14731780497839,-3664,-4159,-2771,2074,6532,1214,497,6100,-3301,-4047,1459,2385,-7959,6733
,3518,127.17735228233974,-4809,-4281,4932,-6575,4684,-1795,2075,7984,-1696,-5739,-7835,-6917,-6908,5577
,3519,127.20598405881765,2227,1009,7727,-6062,-4407,5943,7994,4081,-4300,7747,7154,-7143,6405,-6563
,3520,127.23463037548763,-3135,-6397,2393,-830,-24,84,-2117,-4816,3830,2125,4325,-5502,-5873,-4559
,3521,127.26310049924177,4701,4303,4579,-6848,-1145,-5698,-2132,1781,-5821,5485,-4613,-4505,-7252,7567
,3522,127.29439826270364,7041,-3951,321,-6718,-6797,-4660,593,5358,6187,3588,-1267,8050,-8062,-5816
,3523,127.32441477865123,2778,3206,7132,-3989,6770,-7159,5092,-6398,-2644,3079,-1991,2605,6613,-2649
,3524,127.3538214618367,2584,2415,2409,-4151,7763,-7452,-2984,-1036,6943,7186,-4210,-7489,-4133,2057
,3525,127.38354289741552,8159,-7408,-4254,-1358,249,-7472,-7739,7862,6794,432,6514,-1562,3511,4220
,3526,127.41258479284075,-540,-3449,4603,5516,925,-5914,-6839,3128,4414,-2097,463,1092,6219,7841
,3527,127.44110409665636,7116,-4675,-1440,-5603,3209,1391,5078,-6296,-4715,-6001,-5400,-2764,-5430,6189
,3528,127.46988555158218,1689,-4492,-8049,-7617,7581,-5876,2253,309,1395,7693,-2252,5036,-1049,6809
,3529,127.49968995178644,1698,1019,185,3105,-156,5720,-4780,-6275,4061,-679,1416,-3050,-5886,-7637
,3530,127.52975864136445,4799,-5218,7867,8053,-4535,-5477,-7960,7291,3543,-1787,4204,395,-3516,-4696
,3531,127.56133010255967,1132,141,1980,-4090,-5702,3806,1572,5094,427,3412,2452,-1774,6518,-400
,3532,127.5918285831096,3211,201,-7337,4640,5721,603,-622,4767,-740,2362,313,-5714,4885,-7381
,3533,127.61990911524641,5273,6989,4483,3857,-365,-6347,-6520,-5105,4067,-734,3002,5641,3044,-5202
,3534,127.64823041585805,3150,-7085,-1306,-2559,-1643,5145,890,5082,-7220,-6204,4335,2366,962,-3258
,3535,127.67422870695782,-3874,5615,-5962,-2954,-2307,7404,-4563,5473,6228,3558,5760,6171,6314,4372
,3536,127.70591520673159,-4277,-1654,-5726,-472,-5254,7891,-7259,3621,-4154,3970,-5219,-7784,-4893,-7770
,3537,127.73657790592154,8109,-5848,-7832,-7676,-5307,2444,1378,-180,-5940,2123,1461,-675,-48,4831
,3538,127.7668018334327,-3779,3171,5273,7350,-346,4003,1137,3411,2683,2405,2525,-4338,-2065,3360
,3539,127.79665712430923,-112,4549,419,-7016,6510,3690,2946,-7772,4455,7019,-5944,-6591,2715,-6716
,3540,127.82765039904274,984,7934,5570,-5727,659,2681,7862,-5594,-1183,2745,7839,-538,1225,-2098
,3541,127.85452837176364,-5039,5486,6566,6056,7172,6930,6227,-4712,-5741,2486,4467,-5898,6341,-3302
,3542,127.88339706784197,-5205,-4659,5673,7004,-4754,3834,-4017,4163,-6527,1389,-4055,-35,3784,5805
,3543,127.91049228813871,-5996,-7351,-3501,-1892,-3941,3291,-2338,-6568,1696,-4171,-7314,166,-6717,-4916
,3544,127.93877210643763,-6886,-3839,2878,3358,-1476,8147,-7029,7011,-466,2432,8112,-8068,-1195,7779
,3545,127.96886645517814,-955,6937,-2520,-7494,3442,-1092,-8161,1368,7866,-1426,-458,5280,1685,5550
,3546,127.99622682015408,2551,2923,-1158,7858,2404,-4422,-6038,3388,-4455,-4582,-2047,-579,6255,2043
,3547,128.02436209183756,5043,1339,6286,-7143,7711,-7621,-3472,6808,-2243,-5675,-1729,-2782,7903,-898
,3548,128.0522078426375,3655,-8147,4873,6346,-3348,1013,-4790,-6285,-7304,7223,6971,4211,7536,5901
,3549,128.0837998311627,-1918,7131,4768,-5807,-479,-7554,-5586,-7272,-3699,7181,-5615,-4741,-8104,-7019
,3550,128.11300637288065,3679,-1782,5215,3506,701,-6593,-1651,5936,-6226,7363,2499,-685,4561,-5162
,3551,128.1422689371034,-2709,6495,-318,-4536,-4324,-6774,-7981,2292,213,3462,2283,7781,6144,3972
,3552,128.17178595468764,4025,6257,-7859,-5847,7392,7240,6647,-6592,-8168,2158,-6307,-1371,7827,-77
,3553,128.20264195290176,-7579,7135,-4060,-2733,-6536,-3533,4452,-2749,-7225,-22,-2375,2684,-7036,-7593
,3554,128.23251392223392,2438,-4408,-2977,-2194,6391,-206,-2020,-4915,-7123,-6038,-7153,-5829,-7069,8111
,3555,128.26240470828526,4504,-6654,5658,2721,-3600,4990,-4695,-6207,-5170,335,2731,-1523,4873,7757
,3556,128.28920784178217,-5172,713,-5147,-2448,6424,-7908,5464,3883,-1090,-2798,618,-7553,-2888,64
,3557,128.3173918658744,-7747,-7033,-4924,4414,4475,-49,8114,-7960,-2365,1048,3179,-568,-355,-4354
,3558,128.34811101522186,-3090,7033,-3766,-6882,-3371,7783,-998,1888,7330,-5254,-7944,121,1870,-2350
,3559,128.37671456662102,-2520,-5362,474,-1341,2243,-7519,-6176,3505,1302,-4360,-7492,-1106,-7085,526
,3560,128.40534377718268,-6095,-7183,-4628,1312,-3212,6982,-2665,-4256,5487,3119,-646,-2524,-6675,-6334
,3561,128.4331489009753,4971,6591,-5547,8101,-4143,169,7655,-7308,-1893,905,-6749,-1728,6233,-4204
,3562,128.4614535231313,4831,3464,-1894,-3083,-2922,-7690,1326,6736,5985,1670,-1842,-3284,6110,7546
,3563,128.49005108739254,-2142,7291,5438,-5573,-2930,-735,2218,-7957,6278,-5692,5193,-647,5799,-7188
,3564,128.5185892079273,-8175,2763,-221,-7778,8105,3924,1772,7859,-7414,-2993,-451,-1308,-7233,-4474
,3565,128.54925789425516,-6139,6771,4898,-5025,-4958,-7518,5737,5758,-7080,7163,6426,-1647,-6673,-337
,3566,128.57838745848562,-5110,-6425,-6803,664,-3128,6187,-929,4307,802,2529,6617,4906,2725,381
,3567,128.60843048890112,645,-1952,-7415,-5555,2934,7152,-3138,-3315,8107,4783,7736,1105,-1062,-7134
,3568,128.63516562561742,7548,6723,-5720,4638,-4432,4355,5063,4868,5251,-5836,2989,6586,8141,1289
,3569,128.66325043428134,6605,-6136,7502,-6892,3709,-3182,5708,127,-4327,7305,-7115,1314,2699,1981
,3570,128.69098328476625,928,2220,-8183,-4087,8033,2524,3279,7774,3367,-5378,4163,-933,299,6551
,3571,128.7211708617972,-3147,1335,-2213,-8083,-6110,5273,1117,4764,-3466,6543,54,7580,-385,4019
,3572,128.75160391148273,-3559,-63,-4340,4282,2367,-4954,-1874,-3194,-5762,-6806,3537,6349,2696,1516
,3573,128.77899891632805,6403,6993,3459,3017,7620,205,-5135,-7819,-3080,2393,-8072,5698,-1143,-4794
,3574,128.80678222983255,3172,4562,552,-5615,2141,-1115,3461,-6665,997,-1550,-3540,-2473,1104,-4290
,3575,128.83848540806193,2650,-2444,165,-2981,-4396,-2111,-3837,4661,-279,5849,-5455,-253,212,-2086
,3576,128.8685968629108,-3662,-7286,854,4924,-3129,-885,6612,-3432,6449,-3373,-3250,-387,-6772,8023
,3577,128.89665002527428,1678,1466,-8111,5218,-601,6484,-6897,2436,-5664,3122,-1241,281,5533,-1031
,3578,128.92469634519443,-1768,6917,7887,6356,7273,4880,965,945,0,671,-7496,-4313,-607,-6450
,3579,128.95411457500302,428,5218,1113,-7168,397,4379,-6089,-1337,8124,-7896,-4867,4800,-5758,110
,3580,128.9807530622072,3266,2667,-6151,3877,-2711,-6160,3143,7331,1284,968,7499,-4822,754,-5846
,3581,129.00968205731743,-4048,-2464,286,5839,3497,-7413,6936,-3363,-5066,-6705,-1574,-7387,6635,-3604
,3582,129.0420019107523,6473,-7341,-398,4044,-1938,500,5916,-7669,-1615,-7255,3943,6219,-5428,1133
,3583,129.06935842685385,5753,-1543,-7252,-4374,3339,-5090,-5092,-5985,4856,-837,-7644,907,3542,3574
,3584,129.09937365984334,2443,-3415,1997,-5919,-2231,4794,1874,4999,367,5274,6985,-957,-7890,-7674
,3585,129.1287337288836,-1133,2019,3139,-7933,6035,4895,-490,-7073,2340,7172,4673,6090,-7019,7258
,3586,129.16024831226858,5359,538,-372,3899,-2313,2463,-3979,2227,4078,-7912,-649,-882,-3972,4762
,3587,129.19003731697532,4378,-1789,-3122,-6876,-2864,-1446,2961,5018,834,1167,-2726,-932,4170,-194
,3588,129.2191882638412,-3954,-4753,-8077,7006,5075,-5374,6582,-5697,8157,6919,384,2763,-2291,-3899
,3589,129.2499360659201,4580,7904,-7015,-6614,-1626,4490,7803,7372,-723,-5760,-6748,-3850,5133,-3724
,3590,129.27808459483754,-4288,4731,1396,-3381,4054,3086,3709,5742,3480,1391,2178,-6746,-5765,6677
,3591,129.30527646464637,-7149,-3102,-1286,8144,-5461,-493,784,-4746,-7341,6020,-6686,2141,6110,-7654
,3592,129.3359943310357,-1626,-2746,6087,-3512,-7922,1640,-4247,-6996,5512,-2816,-7967,5772,3709,-2214
,3593,129.36850962175828,6691,3678,-1526,-4683,-4559,2456,-6724,-2973,-1632,2623,-4269,-3467,-4288,1520
,3594,129.39817674544315,-3491,3711,-4621,3905,-3073,-2776,2127,-5369,2427,6389,-4156,-2817,278,-7744
,3595,129.42971142850544,-8107,-5227,-5145,7448,-3953,-5715,6737,5105,3381,-1837,3297,-1917,-3681,-1999
,3596,129.46042672897852,-7682,-7542,-2990,-711,2275,723,-3431,3535,-843,3170,6343,8016,-5513,-5264
,3597,129.48951224498,6802,3812,-2781,-1963,331,-7139,3618,-546,3,-575,2555,-1429,-8164,-7196
,3598,129.5146424010818,5456,81,-4801,-6946,-5381,-2162,7125,7780,-927,-5787,-5357,7211,2956,3925
,3599,129.54635284940724,1107,-4404,664,2741,3276,-4160,-7225,-3335,765,1278,-3714,-2928,-5893,-4740
,3600,129.57560942649206,6604,3451,-451,-4428,-1802,-3359,4907,1220,-3564,6239,-3641,-940,324,5366
,3601,129.60793398410672,3445,4037,4749,8061,-907,4395,-2680,-1703,-4359,1921,-3331,631,3368,2640
,3602,129.63605172202915,6136,-4120,-3020,2354,-395,-7317,-3892,-5999,7682,4488,-7563,7874,83,7279
,3603,129.66773052405418,6556,-6729,-5684,679,6789,-6916,-1510,-7995,-2437,-7369,189,-3071,-1422,5734
,3604,129.69682202719358,-7665,-7635,3389,7981,4309,3959,-1704,-7546,1708,2483,-3611,4590,375,1875
,3605,129.72535501589584,-133,-5939,5573,-2349,-315,-7253,-4133,1319,4457,2378,-4515,-2005,-6964,2139
,3606,129.75536640001096,6404,4932,-1474,7085,7886,-987,2586,2824,4159,2776,5861,4432,-5050,-3507
,3607,129.78621042394923,-2142,2613,-1350,-7134,3986,-4878,4254,-2126,1850,-1770,4299,-3812,-7173,49
,3608,129.81666956044998,-5384,5919,815,-8128,-7691,-3319,-2379,5101,1977,-5949,1180,6307,-7694,-6208
,3609,129.84519228548726,-7829,8135,-4880,565,-1866,-1724,-4679,-1287,5839,-1285,5771,-2392,7343,-1993
,3610,129.8739946953958,1194,4995,1332,4890,1023,5957,5259,-7676,5844,-4385,-1496,6388,-73,3471
,3611,129.90079483532378,-6572,1188,-2440,-5816,598,3765,-1307,-2326,-4960,46,-1432,5512,4282,-478
,3612,129.92816845753367,6674,4242,5513,3429,-5682,-3897,6312,6020,6652,-5488,-2332,4821,-95,4169
,3613,129.95607279675463,-1266,-939,3869,-2354,4509,6525,-7279,5817,-6675,-4015,6416,6530,-5943,-602
,3614,129.9895879395094,804,-5048,306,-2442,1295,-1365,4245,-8161,-5582,-6226,8033,5460,5424,7231
,3615,130.02040758724328,-2768,4651,-4792,-7765,-3527,-3627,-4749,1855,4203,1434,1610,-1127,1383,6569
,3616,130.05107670122385,-7013,7640,5584,-4843,-6873,-4176,96,4179,643,-5803,-8028,-1643,-114,1954
,3617,130.08011859664907,3131,-5366,2997,3352,-2492,2713,4322,4460,-5501,3095,-7628,7179,-2394,-5383
,3618,130.11079840194736,1591,3812,-3591,-5606,4079,2229,-4693,-4313,-2020,4165,-1912,4533,-2536,4870
,3619,130.14101334875164,-2702,7138,5405,5852,4929,3314,-4676,-4765,-5054,-7288,-6901,4044,8183,4173
,3620,130.17307361699253,-6577,3944,-6707,7230,2199,6423,-4201,-6285,3241,-2574,-2010,2900,4769,-6770
,3621,130.19986263795008,-6803,3871,5054,-6814,4950,-1728,627,-7317,-5481,-2782,7794,-2945,7027,-5211
,3622,130.22909184526156,3525,4852,-6552,-6122,5538,3734,-5969,5218,-1414,5021,-3230,-150,-3512,5660
,3623,130.26227128064025,-8091,-5778,221,6730,-7335,-1419,-3779,5068,-5026,-6617,5953,-5172,-7051,5987
,3624,130.28801597368397,4049,734,3696,-2633,3799,6537,-4357,-1330,-4408,6520,-3928,-6597,4491,-3105
,3625,130.3161491071039,2066,419,652,5431,3824,-4071,4224,3639,2895,-1546,5340,-6440,1897,5540
,3626,130.34468466172243,-7971,-171,-3950,2194,2093,8148,-2568,-2557,-7592,-6022,-7565,6961,-195,6890
,3627,130.3755021711928,-8170,4750,-1814,6824,6354,-2011,-4146,958,1427,-6390,-8170,-6266,-348,4397
,3628,130.40530229486995,1071,7445,-3415,135,5246,3285,-1170,7441,1285,5705,-2682,-4329,4485,-4298
,3629,130.43519051500505,2000,3089,6473,-8027,4863,-5481,4074,-2849,-1816,4199,-7214,2324,1155,785
,3630,130.46318679955831,-6346,4510,-3087,-4467,4370,-3164,456,-6976,-2847,-7188,5336,-7671,4619,906
,3631,130.492752997204,1518,5479,-8184,-5488,-1244,-2826,6254,3549,501,-5186,-532,3771,2204,5116
,3632,130.52202154856468,524,1056,-3632,7974,7146,-2361,5865,-3939,-4178,1792,6913,-1380,-6,6828
,3633,130.54803181394027,7164,1171,514,-5296,4018,-7356,6714,6809,-3783,6476,-3532,486,-2761,-3511
,3634,130.57620856793648,-3596,-6120,-8086,4254,-3403,-4048,3217,6005,7045,3013,-8133,-5079,2651,-5830
,3635,130.60630591024596,1749,-6273,7742,-7242,1315,3842,1262,3041,-4208,1364,7786,1366,6198,-1083
,3636,130.63796161902474,-5692,3043,4163,-6825,4641,1182,-1255,1407,4081,3274,-1776,-6403,-4338,-2302
,3637,130.6666126398745,-307,4461,-6701,5900,-1393,-1397,-3784,-4871,7701,1255,328,-3791,-733,-6828
,3638,130.69558782147723,-5537,1513,-3276,1848,3122,-4356,4503,-2849,5527,-5240,738,-436,2861,2499
,3639,130.7251689869677,6574,-813,-7766,965,-2135,6743,-6325,-6840,6296,7820,-6324,-5114,-8074,-2524
,3640,130.75313191460972,-1779,-1057,-7091,-2567,4020,2964,-2003,2257,3342,5464,-3936,1141,4438,-3259
,3641,130.7812406718253,-4121,-90,5214,-2267,7000,-4360,5058,3069,5951,-3192,6097,-5585,3766,5900
,3642,130.80931179560253,-2317,-6741,3368,2727,1176,-1169,-4789,-7703,5181,-6497,-7911,-5216,1848,2725
,3643,130.8403042150306,-876,6550,5440,-1098,-1246,-3749,-6434,2301,-3319,-3079,5823,5834,679,3103
,3644,130.86959457667942,-7669,900,3502,5258,-5945,5660,780,1831,-3479,5796,-4048,-2933,4877,-5666
,3645,130.90012299291894,-1951,-5415,-6738,-3660,-1018,-1839,5873,5586,-1817,-7044,-8173,-1700,-2151,3788
,3646,130.9280174961276,4406,-4348,-1313,-1182,2503,-1236,4005,2559,-389,3833,5456,3387,-4047,1592
,3647,130.95872595415733,2397,2595,-3347,6520,-3305,8054,3594,-8167,8141,-4583,-4849,-2023,5193,-4082
,3648,130.98753606181464,-7365,-3702,-3988,-30,7327,4311,-6990,-899,-5969,-2407,-651,8093,4623,-4236
,3649,131.01784081568766,1628,7064,-7014,-7209,-2066,4135,-4624,-2509,-5023,6089,2602,-7774,-7940,6346
,3650,131.04876951486222,-4950,1815,-134,-1851,-250,710,-6960,7384,-6487,13,-1005,4659,3555,6677
,3651,131.07807698261934,3966,-725,355,-5032,-4850,-5693,-3563,-1471,-6499,-5064,7896,-4824,-1955,-2203
,3652,131.11054394858587,3462,720,6986,-4000,4799,7432,4451,7920,3332,4390,4479,-5626,-5460,1085
,3653,131.1396568343607,-2559,6633,6288,-2372,-2103,-3633,-7817,-2847,-4948,2079,2517,-5841,-2243,-289
,3654,131.17061204800316,2957,7585,-862,-7738,3029,7192,7792,-5715,1886,3211,-2305,3284,5971,5730
,3655,131.197896290797,6018,7297,-1809,-4196,3053,-67,4547,-1660,-4515,6176,3118,-7924,741,-4358
,3656,131.23053389019418,7654,7234,-7399,-3749,-3590,-6079,-5706,-7760,-4613,-7110,-7379,1025,-7751,3152
,3657,131.25939446087105,4232,-6823,-6243,5073,-2700,2783,7214,2728,-1345,-5552,-1576,-5178,-4137,7315
,3658,131.29346341388316,-1423,-378,-4889,159,-7301,-6274,-6472,797,-724,1608,1070,3840,781,-7032
,3659,131.32026911329632,5888,-3739,6508,5864,-7622,7335,-6548,4659,-6179,522,-1936,157,-227,2935
,3660,131.3465026133857,-5835,5698,-6956,7534,-129,4134,4363,1344,6858,6981,6362,-2456,7570,940
,3661,131.37587380139638,3520,-3088,7487,-1863,-3836,2334,-1170,-3789,5024,-1541,-458,7250,-7285,-652
,3662,131.40452011806636,5603,-7692,-6625,-7391,-5015,-6107,1616,-6427,7528,3318,-5328,6528,-7534,6213
,3663,131.43446093948458,-2487,5927,540,1250,-7443,-7644,6412,4456,-2192,4417,5844,-6028,4812,-4996
,3664,131.46374574164815,4501,-597,5518,-5514,3986,-2416,6703,164,-1760,-2165,-2444,3653,-7644,7554
